Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025/3/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IDA & IBRD total,IBT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.595144012,2.012873048,3.094416777,2.865231591,2.752828303,3.593640827,2.244963754,2.415383585,3.454195524,3.960561144,4.801224162,6.350062102,12.56180306,18.88784403,10.19123876,9.172109477,10.64505482,8.489682227,12.47141972,13.91266523,9.577975184,8.113086842,8.52030774,9.687012653,7.850844925,6.55450969,8.842020422,9.060963477,8.510928443,10.71588515,14.61025881,12.90003448,11.29797386,16.95231603,11.07642719,8.942193919,6.996822186,6.94032134,6.728218772,6.830114668,5.696364003,4.192521075,5.618332119,7.099800329,7.056103486,7.556799422,7.201779402,9.390111039,3.139413221,6.32809696,7.833328045,4.929590713,3.362635494,2.991077121,2.960015693,2.773959517,4.15203958,3.575932067,2.824295765,2.828831939,5.842879837,8.618245247,5.144667457
IDA total,IDA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.990063465,1.468552374,2.73094127,3.023460298,2.728287504,3.940040598,1.748089376,2.280192257,3.726851463,3.709404117,3.440124686,5.553683676,10.4455348,15.90691161,10.48457037,8.409538016,10.40810118,7.462358348,10.65503715,12.51717778,8.749253037,8.30131759,8.703720244,10.17720448,6.927769156,5.927785104,7.689006586,9.013567811,7.898417247,7.994013926,10.44593585,8.923289559,9.937155417,16.79440603,9.854008106,8.678996662,5.317771881,6.184216164,7.108301845,6.468815227,6.012792434,3.921378571,5.539337447,6.795617612,7.279164158,6.79728557,7.288208261,9.119824887,3.117229961,5.644330861,8.580398958,5.823999488,3.586935389,3.48482235,3.695976949,2.976834734,4.101738943,3.528031023,3.343136916,3.137983911,5.566664028,8.077679182,4.65972286
IDA blend,IDB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.128124019,1.356964506,-0.264119025,3.140742646,2.704143296,4.60065831,3.429360482,1.679358127,2.996893422,5.651362944,4.643782875,6.953570785,14.98887221,18.15383503,11.88443088,10.08910562,10.47639554,7.451868981,12.17076495,12.58029858,6.977540296,7.048053695,6.577563438,8.024563772,4.492905613,4.409284028,7.07587323,6.455624279,3.940923361,4.138231586,6.331520645,4.199228561,5.996909929,6.567780415,5.173426435,5.623811947,3.08187889,3.543890417,6.297053564,4.539372201,4.200365603,2.743721572,5.381927375,3.769616364,5.346341437,4.636179389,5.719749571,7.552246453,1.859842061,4.826302216,7.08705668,4.391047764,3.576711128,1.798949894,2.811028593,2.3060628,3.743370422,3.113343815,2.937996658,0.535866232,7.230890623,8.509173251,4.066360251
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,13.93601551,178.8667404,145.8410863,114.7311593,228.8189408,-98.70383134,164.7218407,122.9728065,21.35320193,14.25307188,2.724737105,16.11983903,36.87847951,47.31049663,12.46805837,14.4567946,13.01236266,12.06489856,31.18718861,29.14549977,10.15071465,7.9505039,18.61270035,10.42182968,6.191363691,2.253771484,16.00381571,7.629109333,9.485029636,9.093949698,8.767038886,7.288856258,19.15257826,7.776572803,9.882045131,8.676509755,12.5713763,75.27116877,14.16119599,20.44745685,14.29571544,5.896051693,5.487429138,8.550727032,14.33178708,14.08742442,11.25857853,18.14975125,8.274752432,15.26429366,7.465943034,3.753878753,4.965990291,5.443174549,3.98024266,2.438924087,4.292678122,3.818323569,1.5984885,-0.401651435,6.003973221,9.566686845,1.533073673
IDA only,IDX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,1.593054677,3.310969961,2.906177951,2.923153745,3.737002258,1.247044752,2.367642144,3.864346837,3.036120487,3.172176142,5.304311074,10.18195884,15.43908604,9.460989367,8.326867198,9.63321377,7.96615595,10.31725759,12.51717778,9.502608321,9.04651642,9.107152602,11.39672049,8.930830006,7.222844769,11.30694406,9.796055394,8.33797325,11.85870577,12.7581993,11.15008287,10.84176181,22.14725902,11.0640001,10.07383486,6.498378578,7.34486243,7.31566986,6.69302184,6.554118436,4.170655917,5.759740767,7.072759104,7.632428919,7.46134454,7.436278404,9.213717674,4.035303862,6.264998869,8.580398958,5.893158923,3.633009451,3.790250386,4.238011007,3.64687312,4.236169044,3.80584978,3.467097677,3.309692308,5.566664028,8.077679182,5.390392868
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.322116065,2.171536693,5.370775892,4.437186097,7.478872781,9.049359676,6.890452472,3.742455502,2.156366863,2.541387603,2.920032066,2.569716753,2.644228611,2.38711477,2.293968395,3.304676425,3.941794104,2.483085328,3.166823149,5.448867017,2.896698914,3.561261637,11.62309608,37.7329037,6.965883006,5.206787843,4.85475953,-3.683684217,1.535662175,-0.522056398,-0.627042047,2.236786066,3.999997098,1.299987186,1.800003425,-0.205802426,6.514916898,,
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.145427647,4.405616729,8.353623887,8.551676965,8.300369408,13.27070656,8.61620471,2.415383585,3.343364338,1.562243483,5.32484106,10.83960269,17.82971565,16.66751573,-1.648681551,5.981859341,5.637229338,2.46028232,15.72804321,11.50832081,10.82758198,8.095863101,8.552859602,7.923232848,7.193785445,6.789400454,9.327893306,8.232515369,8.436808869,10.66830385,13.75181894,8.965152362,9.861782855,9.980044769,9.062702224,7.575018289,6.476271259,8.010167525,3.068395523,3.64497016,3.215616017,3.715683778,3.867798085,5.725413228,5.621903263,8.400938217,6.944418252,9.193969626,7.040365436,10.52603086,8.733578906,7.934387478,6.186504001,3.331756917,2.279588108,3.237974951,3.969257934,3.884240272,2.405517161,4.814857919,8.354907715,6.747513083,1.334050656
Not classified,INX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.523922096,4.880243675,2.671434917,9.660978355,4.453891664,4.4421889,3.241890282,4.236629236,9.111390754,9.728796549,10.53919272,13.38512004,15.27258157,6.087615973,20.13334351,21.0229254,13.26860115,10.52644522,13.67606064,14.70479533,17.44255056,15.18215969,10.7088743,6.379271382,5.186329529,6.549696926,2.197408912,3.246313874,5.521763748,-0.729184583,1.801397644,2.812218705,5.175752963,1.694530436,3.033995428,2.2922538,3.929263823,6.552776716,4.376194625,6.874950363,6.859686064,5.18690228,3.91173003,0.515337991,3.073210511,3.419896822,1.198489384,-0.504526541,-4.624599091,-2.858303186,1.864537613,2.435150977,1.339413945,0.260925717,8.908450599,0.119373686,1.499937219,0.924337097,3.39169553,-1.92433939,1.098103052,6.762875657,3.621871537
"Iran, Islamic Rep.",IRN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-4.498232872,-1.748385985,-1.900102488,0.626693254,-1.572670686,-1.739789245,0.018355704,-0.237190766,-2.189612288,1.558780763,10.02901101,9.099445695,33.62089989,58.32995528,13.3137239,15.00823718,21.88781914,10.85974749,31.73047089,35.23131349,26.2738371,7.372944054,15.43298991,17.74864799,4.054488148,12.2355434,21.53341901,20.08029933,17.16000788,22.79719696,25.61711321,29.34153256,49.89681487,33.9314866,37.93749451,28.83364572,15.5280865,9.381517158,31.70784714,24.92926052,14.80541895,28.27969409,13.13639462,24.70824239,20.16619161,14.58259302,22.93906136,19.42198086,4.598516913,15.88262598,33.40953315,18.95388414,36.77563189,9.758768733,0.197001679,9.399784613,13.03533117,31.6411843,30.53486623,44.26498363,56.31965464,50.58524806,30.49314012
Iraq,IRQ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.339091707,2.015374525,-1.200556009,3.026273914,-1.292406846,3.205864979,10.63745282,-5.0101843,0.574769647,4.352969049,10.65003501,-3.382098594,8.754114818,88.33255339,3.884391842,12.58586382,9.650426643,2.326948585,31.66700925,13.20175182,-27.52258952,8.334220383,14.19169471,17.02935007,1.689048392,-6.73151836,9.894159359,10.43125,8.401589275,73.64539104,111.1264182,104.5007667,114.4676717,396.4380174,295.3676671,-12.54413745,91.49879784,-15.95043394,71.1510953,24.74636886,-19.15080575,8.167868887,13.85611684,17.30934089,35.85338928,23.05406059,14.43904363,30.17540867,-19.52120051,16.58674075,24.68943742,2.669769383,-0.011332865,-4.80663704,-28.76013539,-11.10417092,14.65035979,18.2039921,-2.674440036,-11.22019639,38.89983315,26.99383376,-18.18941272
Iceland,ISL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,13.27084689,11.14674428,8.227912119,16.21813211,12.39203889,10.4248181,2.755956766,13.741217,20.85614686,16.4400088,12.55331583,18.33447419,31.4564221,37.69189995,41.86725063,32.73684768,32.70594859,46.24880249,40.89737837,52.47579971,49.18540606,53.64638294,77.30506715,26.88075994,32.08454398,24.58622513,19.94648908,23.13529275,22.86841328,15.17155223,8.365342096,3.449289531,1.831847543,2.603377046,2.997569565,2.479291313,2.754100524,4.714604932,3.498893372,4.024793341,8.703749786,5.872137847,0.491863236,2.675013334,3.065861106,8.616684511,4.333145635,12.13528149,10.80470851,6.368854465,3.096669582,3.4408803,2.124541839,4.141651945,6.054520348,2.260860867,0.936992856,2.631612151,4.456775802,4.01588812,6.372026146,8.885194567,5.699492127
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.609343759,8.910043089,7.691508779,5.443082249,-1.307864401,8.730822885,-1.688183513,-1.399294521,1.596262662,9.598243806,14.45635654,16.58622228,22.24056553,35.49466806,36.57222755,31.36871644,41.55825061,56.14248418,76.86396935,125.3668283,124.6220337,127.2439027,149.9211008,384.7704473,264.5366993,50.15993086,20.17887238,19.16522778,18.70286646,15.93206653,20.12976925,12.05812805,11.09024723,12.53792991,9.069239052,9.203354021,8.134726755,6.851550672,6.141049864,1.93992993,1.761897155,4.774706769,-0.523467069,0.163590346,1.024445258,1.468923027,0.845336076,1.321689031,4.414308715,1.223355177,1.466999759,3.329470366,1.703885277,0.658477267,2.334512383,0.378235723,0.040273259,0.653516851,1.901665382,0.971284968,2.070202117,4.725798006,4.266089441
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.782158882,5.793729916,8.4578599,6.489807937,4.197040196,2.232396286,2.775258981,1.734451129,4.05131666,6.865034924,7.178839619,5.632971754,12.73863245,20.2463799,16.9830894,17.45427593,18.4771576,13.94497433,15.45102714,20.81579439,18.78722614,17.54095008,15.09673937,10.76184504,9.174642561,7.488417863,6.009282929,6.65040247,6.197388,8.914063291,7.581328689,4.368115613,3.885951809,3.542473564,4.925244504,4.372788432,2.544150508,2.36853683,1.477301244,1.75602881,3.063979741,3.30500767,3.167264318,2.629760462,2.084204487,2.215891445,2.466744949,2.404594932,1.772535376,0.597839678,1.728783734,1.702379847,1.125783988,0.902550731,0.782776475,1.24817182,0.709821721,1.070581531,1.047006904,1.577402775,1.283321912,3.560161402,5.81875394
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,4.24178111,2.734812161,4.105660631,5.225925821,6.922435149,-4.905812906,26.44854135,31.08615889,20.74270197,11.1311301,12.48649654,26.5751041,15.73694358,18.28801078,8.324342878,8.314788428,16.96059681,35.91919572,28.52884639,26.86112218,10.82259458,12.05557666,12.36922128,25.11710588,43.84228764,60.03573388,52.80639967,31.10724653,25.1868524,18.87210783,9.6086992,10.57507245,6.916060812,10.58708025,7.807369401,9.083848429,11.62405511,12.85859953,11.46874387,8.848192933,11.32081038,13.54680953,11.65650498,9.810235168,5.796188472,6.571903614,8.415815657,6.929945891,6.655407824,4.664111756,6.549827352,4.99324115,3.182503095,3.464192043,7.425960713,12.79780039,11.68655319
Jordan,JOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,12.39383359,0.448662637,2.264331373,6.637630279,6.123385305,6.432121453,10.73014566,2.491564534,6.059969911,7.764305292,-0.255303258,1.269950122,15.63731856,14.15127022,5.43525695,6.738681152,2.96897922,6.861732259,1.884591531,2.046566606,1.2455595,6.004402675,-0.373208628,-0.413869578,0.773909402,0.924509731,2.147263104,3.095079502,2.006474303,10.64945155,5.048918373,23.62468443,3.161596481,8.077456097,5.910510958,4.606815226,6.143623889,3.445323563,2.169752117,1.362006642,1.78355011,2.273046806,0.844355657,-0.70858797,2.203606005,2.616072186,1.790364587
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,7.785717616,4.19957757,5.510469059,5.328705884,5.136857285,4.970869147,5.495390076,4.918863182,4.433398705,17.39643296,5.091351937,5.60442162,12.70539616,20.81005042,7.177440853,8.007886485,6.74910663,4.60375829,2.75163103,5.437983896,2.857662192,1.759523055,0.920750584,1.429605891,1.260620599,1.61202686,-0.16378568,0.609789283,2.069040246,2.564404139,2.904570987,1.677269591,0.528410642,0.186808629,-0.523458984,-0.445775393,0.504460814,-0.026680247,-1.241051347,-1.33626009,-1.084879848,-1.390978615,-1.607703708,-1.1247664,-1.194017681,-0.862018389,-0.705243547,-0.911530288,-0.569564925,-1.88074195,-1.62208025,-0.75609312,-0.354375054,1.686294786,2.111298993,0.419944376,-0.074349504,-0.000237506,0.634803166,0.941449701,-0.190060625,0.333979877,3.793017835
Kazakhstan,KAZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.35649613,1472.216356,1243.461657,1546.726816,160.8886735,38.89963115,16.13572998,5.662844723,13.28014062,17.42640268,10.15643264,5.803224097,11.73852465,16.13162699,17.87482725,21.55170891,15.5270973,20.93653821,4.691085074,19.54228539,20.54295827,4.785569811,9.499081444,5.771239525,1.823549876,13.63843362,11.21110565,9.205605998,7.633286237,4.210858293,13.93007506,19.76900648,9.857619324
Kenya,KEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.66217664,0.018308136,-1.877316659,2.690730054,-2.051973799,1.713788867,2.400809138,1.678840849,-0.179866673,15.31566108,-9.219157915,1.205245853,10.20384148,16.04927221,11.83510863,18.90617186,16.89982062,3.080995548,5.638644064,9.550720036,10.85307727,11.59255375,11.83803749,10.19071998,8.305782696,8.711723591,5.401952084,6.455624279,9.769009373,10.63719874,12.5319619,18.89723408,25.69848361,17.01641479,11.22107084,41.98877391,11.43521633,6.931402669,4.193939049,6.079848489,1.573120297,0.933205556,6.197313239,7.126841555,4.899649721,23.53013325,8.129485596,15.15117496,27.69681638,1.639199648,10.06501297,9.522972212,7.337562234,7.635031901,9.238654684,5.849628946,7.581934028,4.215028415,4.275234239,4.948852833,4.330747559,6.957054456,6.107802092
Kyrgyz Republic,KGZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.877306471,6.986030691,7.975698817,134.7715736,830.112923,754.4279561,180.8749299,42.03108923,35.34290791,19.30954841,9.077506284,37.57444047,27.16173805,7.332974154,2.025295592,3.97456243,5.108694781,7.12862227,9.391617795,14.87655222,22.21598841,4.035303862,10.03390354,22.48184224,8.656316809,3.175188136,8.415225436,3.427287503,6.050564271,6.327145863,3.447445116,9.811311947,5.340185535,15.99279792,19.65728424,13.41574141
Cambodia,KHM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,-1.198501871,15.60147281,-1.562900333,13.70128626,6.009021934,1.218911226,-3.526970951,20.31127367,65.3370992,-9.339452811,157.2903863,79.59164788,76.62171471,19.01839741,145.6298623,107.4400466,75.4217452,107.4,59.9652934,8.004180161,3.032501993,6.005075832,10.35773734,1.261552282,-3.231837618,6.397681807,1.993077881,3.272589194,7.502797281,8.016704573,6.79728557,8.60024943,11.78843203,0.75113864,6.264998869,4.950767232,2.638436085,2.869045247,3.299369121,3.069359341,1.580074806,2.076507092,3.816580945,2.792557411,-0.824281403,2.645734035,3.515024831,1.063096072
Kiribati,KIR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,7.113382293,5.22769783,16.25528464,12.98966203,9.460989367,9.172109477,8.896350363,11.85601945,9.174434091,-4.529139744,-0.689539821,6.338512782,18.15557893,-0.019807263,10.01933753,6.568538817,7.163375708,-4.893447701,4.811950352,5.017617407,19.91288617,27.56079096,3.649224916,3.670335477,-1.804414735,12.54188797,2.612797606,5.642591429,4.607205394,0.999410502,0.323139353,8.011713845,9.440770988,-3.906225749,4.033829005,-5.436519438,7.314715173,9.502783648,1.998461835,-0.858149905,1.998625995,-0.542030496,-2.979246138,5.004309369,3.139247079,1.716631147,0.917037424,3.86213659,-3.286226355,4.458032629,9.47162129,-2.437457963,3.368445895
St. Kitts and Nevis,KNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,6.915110342,10.6255258,7.291192084,16.35632333,5.766828687,-0.194146962,4.25851652,3.71190961,6.196768185,6.10621614,7.010925212,5.6889366,7.603026342,3.439218777,5.297314584,1.990850299,6.27211762,0.783506445,0.645815917,4.915154727,2.800181585,2.780021195,-5.751373934,3.333221872,3.476020855,1.66939098,3.839149638,-1.623765781,14.16833057,6.324377132,1.355515015,3.069682928,0.628549213,5.659653515,-0.643441223,0.313904255,1.200956466,-0.156232299,1.201325225,4.750519365,-0.148999867,0.074745245,-5.74014002,-3.325967194,3.420103591,5.144667457
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,12.89771416,16.73237259,29.98041215,30.31564759,4.732163823,14.49679635,12.95920668,13.88147643,14.09143559,14.8436477,11.20758187,15.7804012,12.72116416,30.59536977,23.68226686,21.2369313,14.45389685,21.83572852,18.53472049,24.65099631,16.58578337,6.458295668,4.820285585,4.421300229,3.985435446,4.96718011,4.831107809,7.123308442,6.065125847,10.08746574,9.141033276,7.777964123,6.254522824,8.158958652,7.024561656,4.110674765,4.003285763,4.475923176,-1.22983539,1.021765005,3.478499147,3.033139646,3.449993463,3.127880288,1.041401492,-0.223195612,2.419195944,2.826302301,3.608644126,2.737496837,1.281863806,1.25180817,1.018543805,0.906896751,3.185595967,1.986038505,2.222781382,0.482948983,-0.839325308,1.563746857,2.762931941,1.275522574,2.064073962
Kuwait,KWT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,25.77947946,1.971105369,17.27470809,173.1950166,4.245870859,3.291107485,9.732862125,-1.953527768,40.82343269,40.43538486,11.30910335,0.766718699,-9.276339975,0.347685207,4.86704273,-25.70123489,10.78248588,2.969340174,-1.721867165,0.717414522,-0.033046578,1.834006622,-7.386420779,-5.870476027,4.850505955,15.5102374,-4.715354847,-17.15611246,18.08935739,20.52171018,-7.718710775,5.148289825,4.920650194,11.37126793,21.77101179,16.17636285,4.307362207,18.66294273,-17.16653745,11.10335058,17.22753724,7.487252059,0.223023776,-6.757963055,-25.95833147,-6.837841374,16.23087384,11.29917011,-0.110446099,-16.45867999,28.77708368,18.82929168,-7.356710163
Latin America & Caribbean (excluding high income),LAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.103334332,3.012855315,2.686899124,5.684513241,2.406196853,3.627353816,3.122443665,1.992528669,3.719008267,4.445575283,4.643782875,6.476152423,14.75834601,22.46206721,15.52587035,10.78256628,15.80540477,10.8125849,15.08843407,19.04638891,10.04785874,7.436987913,7.786379475,16.69450631,18.7797351,15.93459843,10.14438327,12.05557666,12.12949324,25.00868749,23.71325751,13.19920441,10.90861435,12.57337044,11.07642719,9.606812888,7.006173049,6.504701252,3.834154402,6.830114668,6.11922985,5.502324113,5.759740767,7.283033407,5.94079763,6.774274119,6.439038087,8.778552724,3.647964919,5.443413315,5.953343155,4.542214938,3.358446346,2.857006485,3.225428927,3.678068144,3.671384513,2.277415318,3.327532948,2.872322034,4.605728089,7.252447971,5.41879125
Lao PDR,LAO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,64.81468779,51.11545874,14.4277167,25.84914867,55.26652112,37.90738076,12.97176039,5.993841477,11.18257935,7.700595509,19.68536442,13.72521226,19.35281673,84.5044589,127.9739664,24.79777661,8.868073804,6.318464741,13.45008984,10.69042854,8.640322481,10.80510123,7.438286005,8.863450638,-2.932073532,9.196571111,10.4687176,7.528859305,6.473972083,5.726559182,2.348496007,3.022306443,1.852096761,1.919889194,1.197423921,5.034504125,3.713448367,15.77394592,24.42172021
